model_row,Old_index_1,smiles,canonical_smiles,doi,compoundId,Conju-Max-Distance,Wavelength (Exp nm),ET(30) (Solvent),PEOE-Charge-Max,Atomic-LogP-Min,Atomic-MR-Max,rg,asphericity,eccentricity,num_chiral_centers,num_cis_trans,rg_mw_ratio,molecular_weight,rigid_bond_ratio,values_ln
451,505,CCCCCC1(CCCC)c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2cc3c(cc21)-c1ccc(/C=C/c2ccc(N(c4ccccc4)c4ccccc4)cc2)cc1C3(CCCC)CCCC,CAN:CCCCCC1(CCCC)c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2cc3c(cc21)-c1ccc(/C=C/c2ccc(N(c4ccccc4)c4ccccc4)cc2)cc1C3(CCCC)CCCC,10.1016/j.dyepig.2009.11.009,4,32,730,33.9,-0.028743269,0.0161,65.429,10.263462488561704,0.7862739190302638,0.9969395660446649,1,2,0.009950181038562567,1031.4849999999994,0.0898876404494382,7.138867
452,506,CCCCCCCCn1c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2c2cc3c(cc21)c1ccc(/C=C/c2ccc(N(c4ccccc4)c4ccccc4)cc2)cc1n3CCCCCCC,CAN:CCCCCCCCn1c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2c2cc3c(cc21)c1ccc(/C=C/c2ccc(N(c4ccccc4)c4ccccc4)cc2)cc1n3CCCCCCC,10.1016/j.dyepig.2009.11.009,5,32,730,33.9,0.098761218,0.0161,65.429,10.414894948343827,0.7603751106193742,0.9961256210713069,0,2,0.010358884460068243,1005.4069999999995,0.022988505747126436,7.489970899
453,507,CCCCCCCCn1c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2c2cc3c(cc21)c1cc(/C=C/c2ccc(N(c4ccccc4)c4ccccc4)cc2)ccc1n3CCCCCCC,CAN:CCCCCCCCn1c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2c2cc3c(cc21)c1cc(/C=C/c2ccc(N(c4ccccc4)c4ccccc4)cc2)ccc1n3CCCCCCC,10.1016/j.dyepig.2009.11.009,6,31,730,33.9,0.099356585,0.0161,65.429,9.996339058658164,0.6350878315004781,0.9899518025089866,0,2,0.00994257953113333,1005.4069999999995,0.7126436781609196,6.779921907
454,508,CCCCOc1cc2nc3c4cc(N(c5ccccc5)c5ccccc5)ccc4c4ccc(N(c5ccccc5)c5ccccc5)cc4c3nc2cc1OCCCC,CAN:CCCCOc1cc2nc3c4cc(N(c5ccccc5)c5ccccc5)ccc4c4ccc(N(c5ccccc5)c5ccccc5)cc4c3nc2cc1OCCCC,10.1002/adfm.200900125,3,17,800,33.9,0.536653774,0.0161,67.262,6.299337313393726,0.2039695978109468,0.8714216042095958,0,0,0.008299893952289994,758.9659999999998,0.0,6.00635316
455,509,CCCCOc1cc2nc3c4cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc4c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4c3nc2cc1OCCCC,CAN:CCCCOc1cc2nc3c4cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc4c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4c3nc2cc1OCCCC,10.1002/adfm.200900125,4,25,800,33.9,0.536653756,0.0161,65.824,8.31929689499833,0.4254239624815926,0.9672045286126644,0,0,0.009130425648785103,911.1619999999997,0.0,6.244166901
456,510,CCCCOc1cc2nc3c4cc(-c5ccc(N(c6ccccc6)c6ccccc6)s5)ccc4c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)s5)cc4c3nc2cc1OCCCC,CAN:CCCCOc1cc2nc3c4cc(-c5ccc(N(c6ccccc6)c6ccccc6)s5)ccc4c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)s5)cc4c3nc2cc1OCCCC,10.1002/adfm.200900125,5,23,800,33.9,0.536653756,0.0161,44.008,7.9864962614348025,0.39946870483710134,0.9620937303459036,0,0,0.008650696758556797,923.2199999999997,0.0,7.824845691
457,511,CCCCOc1cc2nc3c4cc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)ccc4c4ccc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)cc4c3nc2cc1OCCCC,CAN:CCCCOc1cc2nc3c4cc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)ccc4c4ccc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)cc4c3nc2cc1OCCCC,10.1002/adfm.200900125,6,31,800,33.9,0.536653756,0.0161,65.824,10.309005500854378,0.49775794358852493,0.9773310366778838,0,0,0.009586062975494488,1075.4159999999997,0.782608695652174,8.366137716
458,512,CCCCOc1cc2nc3c4cc(-c5ccc(-c6cc(N(c7ccccc7)c7ccccc7)cc(N(c7ccccc7)c7ccccc7)c6)s5)ccc4c4ccc(-c5ccc(-c6cc(N(c7ccccc7)c7ccccc7)cc(N(c7ccccc7)c7ccccc7)c6)s5)cc4c3nc2cc1OCCCC,CAN:CCCCOc1cc2nc3c4cc(-c5ccc(-c6cc(N(c7ccccc7)c7ccccc7)cc(N(c7ccccc7)c7ccccc7)c6)s5)ccc4c4ccc(-c5ccc(-c6cc(N(c7ccccc7)c7ccccc7)cc(N(c7ccccc7)c7ccccc7)c6)s5)cc4c3nc2cc1OCCCC,10.1002/adfm.200900125,7,29,800,33.9,0.536653756,0.0161,66.541,10.369795671787251,0.5761256879410653,0.985566430384507,0,0,0.007355310093632922,1409.838,0.7868852459016393,6.300785795
459,513,CCCCOc1cc2nc3c4cc(-c5ccc(-c6ccc7c(c6)C(CC)(CC)c6cc(N(c8ccccc8)c8ccccc8)ccc6-7)s5)ccc4c4ccc(-c5ccc(-c6ccc7c(c6)C(CC)(CC)c6cc(N(c8ccccc8)c8ccccc8)ccc6-7)s5)cc4c3nc2cc1OCCCC,CAN:CCCCOc1cc2nc3c4cc(-c5ccc(-c6ccc7c(c6)C(CC)(CC)c6cc(N(c8ccccc8)c8ccccc8)ccc6-7)s5)ccc4c4ccc(-c5ccc(-c6ccc7c(c6)C(CC)(CC)c6cc(N(c8ccccc8)c8ccccc8)ccc6-7)s5)cc4c3nc2cc1OCCCC,10.1002/adfm.200900125,8,37,800,33.9,0.536653756,0.0161,65.983,12.429901764766402,0.7487727752539938,0.9957407083684882,0,0,0.009113833460253257,1363.8499999999997,0.05084745762711865,8.673512946
460,514,CCCCOc1cc2nc3c4cc(-c5ccc(-c6ccc7c(c6)c6cc(N(c8ccccc8)c8ccccc8)ccc6n7CC)s5)ccc4c4ccc(-c5ccc(-c6ccc7c(c6)c6cc(N(c8ccccc8)c8ccccc8)ccc6n7CC)s5)cc4c3nc2cc1OCCCC,CAN:CCCCOc1cc2nc3c4cc(-c5ccc(-c6ccc7c(c6)c6cc(N(c8ccccc8)c8ccccc8)ccc6n7CC)s5)ccc4c4ccc(-c5ccc(-c6ccc7c(c6)c6cc(N(c8ccccc8)c8ccccc8)ccc6n7CC)s5)cc4c3nc2cc1OCCCC,10.1002/adfm.200900125,9,35,800,33.9,0.536653756,0.0161,67.262,9.988647242340123,0.573309207000014,0.9852835083071803,0,0,0.007626563307780855,1309.7179999999996,0.7894736842105263,7.919719761
461,515,CCCCC1(CCCC)c2ccccc2-c2ccc(C#Cc3ccc4ccc5cccc6ccc3c4c56)cc21,CAN:CCCCC1(CCCC)c2ccccc2-c2ccc(C#Cc3ccc4ccc5cccc6ccc3c4c56)cc21,10.1039/C4TC02896A,PMF,15,650,33.9,0.029906523,0.1377,48.091,5.6097589698609545,0.5121652083721967,0.9779486202392196,0,0,0.011159235748210072,502.7010000000003,0.08888888888888889,5.560681631
462,516,CCCCC1(CCCC)c2ccccc2-c2ccc(C#Cc3ccc4ccc5c(C#Cc6ccc7c(c6)C(CCCC)(CCCC)c6ccccc6-7)ccc6ccc3c4c65)cc21,CAN:CCCCC1(CCCC)c2ccccc2-c2ccc(C#Cc3ccc4ccc5c(C#Cc6ccc7c(c6)C(CCCC)(CCCC)c6ccccc6-7)ccc6ccc3c4c65)cc21,10.1039/C4TC02896A,PTF,23,600,33.9,0.029952284,0.1377,48.091,8.950662917507682,0.7602351311107381,0.9960353699398433,0,0,0.01114450288927254,803.1459999999998,0.11267605633802817,7.60090246
463,517,CCCCC1(CCCC)c2ccccc2-c2ccc(C#Cc3cc(C#Cc4ccc5c(c4)C(CCCC)(CCCC)c4ccccc4-5)c4ccc5c(C#Cc6ccc7c(c6)C(CCCC)(CCCC)c6ccccc6-7)cc(C#Cc6ccc7c(c6)C(CCCC)(CCCC)c6ccccc6-7)c6ccc3c4c65)cc21,CAN:CCCCC1(CCCC)c2ccccc2-c2ccc(C#Cc3cc(C#Cc4ccc5c(c4)C(CCCC)(CCCC)c4ccccc4-5)c4ccc5c(C#Cc6ccc7c(c6)C(CCCC)(CCCC)c6ccccc6-7)cc(C#Cc6ccc7c(c6)C(CCCC)(CCCC)c6ccccc6-7)c6ccc3c4c65)cc21,10.1039/C4TC02896A,PTN,23,650,33.9,0.065259511,0.1377,52.138,9.21488585621544,0.2570743883833004,0.9228488991792632,0,0,0.0065631407287387545,1404.0359999999991,0.6747967479674797,7.824046011
464,518,CCCCC1(CCCC)c2cc(C#Cc3cc(C#Cc4ccc5c(c4)C(CCCC)(CCCC)c4cc([N+](=O)[O-])ccc4-5)c4ccc5c(C#Cc6ccc7c(c6)C(CCCC)(CCCC)c6cc([N+](=O)[O-])ccc6-7)cc(C#Cc6ccc7c(c6)C(CCCC)(CCCC)c6cc([N+](=O)[O-])ccc6-7)c6ccc3c4c65)ccc2-c2ccc([N+](=O)[O-])cc21,CAN:CCCCC1(CCCC)c2cc(C#Cc3cc(C#Cc4ccc5c(c4)C(CCCC)(CCCC)c4cc([N+](=O)[O-])ccc4-5)c4ccc5c(C#Cc6ccc7c(c6)C(CCCC)(CCCC)c6cc([N+](=O)[O-])ccc6-7)cc(C#Cc6ccc7c(c6)C(CCCC)(CCCC)c6cc([N+](=O)[O-])ccc6-7)c6ccc3c4c65)ccc2-c2ccc([N+](=O)[O-])cc21,10.1039/C4TC02896A,PTC,27,650,33.9,0.368549491,-0.3061,52.138,10.403778580335787,0.21537551563171303,0.8853900170918259,0,0,0.006567942518759685,1584.0239999999994,0.6444444444444445,7.824046011
465,519,c1ccc(N(c2ccccc2)c2ccc(C(=C(c3cccs3)c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5nsnc45)s3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,CAN:c1ccc(N(c2ccccc2)c2ccc(C(=C(c3cccs3)c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5nsnc45)s3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,10.1039/C5SC04920B,TPABT,26,800,37.4,0.29514769,-0.0241,65.824,7.909995542517039,0.5247115700969369,0.9801795052496671,0,0,0.00748770401166704,1056.3980000000001,0.011111111111111112,5.703782475
466,520,c1ccc(N(c2ccccc2)c2ccc(C(=C(c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5nsnc45)s3)c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5nsnc45)s3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,CAN:c1ccc(N(c2ccccc2)c2ccc(C(=C(c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5nsnc45)s3)c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5nsnc45)s3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,10.1039/C5SC04920B,DTPABT,32,800,37.4,0.29514769,-0.0241,65.824,9.609835752531685,0.2984080700305644,0.9355186900728042,0,0,0.006702027207858233,1433.8700000000001,0.8373983739837398,6.551080335
467,521,c1ccc(C(=C(c2ccccc2)c2ccc(-c3ccc(-c4ccc(C(=C(c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5cccs5)s4)c4nsnc34)cc2)c2ccccc2)cc1,CAN:c1ccc(C(=C(c2ccccc2)c2ccc(-c3ccc(-c4ccc(C(=C(c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5cccs5)s4)c4nsnc34)cc2)c2ccccc2)cc1,10.1039/C5SC04920B,TPEBT,27,780,37.4,0.29514583,-0.0241,65.429,7.550099926396563,0.524488615964077,0.9800569892399179,0,0,0.0066025137548187335,1143.519,0.04081632653061224,7.45007957
468,522,c1ccc(/C(=C(\c2ccccc2)c2ccc(-c3ccc(-c4ccc(C(=C(c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5cccs5)s4)c4nsnc34)cc2)c2ccc(-c3ccc(-c4ccc(C(=C(c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5cccs5)s4)c4nsnc34)cc2)cc1,CAN:c1ccc(/C(=C(\c2ccccc2)c2ccc(-c3ccc(-c4ccc(C(=C(c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5cccs5)s4)c4nsnc34)cc2)c2ccc(-c3ccc(-c4ccc(C(=C(c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5cccs5)s4)c4nsnc34)cc2)cc1,10.1039/C5SC04920B,DTPEBT,45,780,37.4,0.29514583,-0.0241,65.429,8.826551810773744,0.14770202774592803,0.8521532794919532,0,1,0.004515802689652748,1954.5919999999999,0.8323353293413174,7.549609165
469,523,COc1ccc(/C(C#N)=C/c2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc2)cc1,CAN:COc1ccc(/C(C#N)=C/c2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc2)cc1,10.1039/c2cc36806d,ENPOMe,16,740,37.4,0.159585346,0.01678,51.894,5.561665098600921,0.5665016727027377,0.98473867308468,0,1,0.011359192469641476,489.6180000000001,0.07142857142857142,8.621192781
470,526,C(#Cc1cc(C#Cc2ccccc2)c2ccc3c(-c4ccccc4)cc(-c4ccccc4)c4ccc1c2c43)c1ccccc1,CAN:C(#Cc1cc(C#Cc2ccccc2)c2ccc3c(-c4ccccc4)cc(-c4ccccc4)c4ccc1c2c43)c1ccccc1,10.1002/cptc.201800053,2a,15,780,40.7,0.065211862,0.1377,51.979,5.792709535867073,0.24378626087698488,0.881266840731414,0,0,0.010443109934643136,554.6920000000002,0.0392156862745098,5.298317367
471,527,Fc1ccc(C#Cc2cc(C#Cc3ccc(F)cc3)c3ccc4c(-c5ccccc5)cc(-c5ccccc5)c5ccc2c3c54)cc1,CAN:Fc1ccc(C#Cc2cc(C#Cc3ccc(F)cc3)c3ccc4c(-c5ccccc5)cc(-c5ccccc5)c5ccc2c3c54)cc1,10.1002/cptc.201800053,2b,16,780,40.7,0.072624571,0.1377,51.979,6.164403679158109,0.2421226998871897,0.8665772856757088,0,0,0.01043625511139534,590.6720000000001,0.03773584905660377,5.247024072
472,528,COc1ccc(C#Cc2cc(C#Cc3ccc(OC)cc3)c3ccc4c(-c5ccccc5)cc(-c5ccccc5)c5ccc2c3c54)cc1,CAN:COc1ccc(C#Cc2cc(C#Cc3ccc(OC)cc3)c3ccc4c(-c5ccccc5)cc(-c5ccccc5)c5ccc2c3c54)cc1,10.1002/cptc.201800053,2c,16,800,40.7,0.080930799,0.1377,51.979,6.450476866994481,0.24204280490462873,0.8642715094950563,0,0,0.010492948067804613,614.7440000000001,0.03636363636363636,4.700480366
473,529,O=Cc1ccc(C#Cc2cc(C#Cc3ccc(C=O)cc3)c3ccc4c(-c5ccccc5)cc(-c5ccccc5)c5ccc2c3c54)cc1,CAN:O=Cc1ccc(C#Cc2cc(C#Cc3ccc(C=O)cc3)c3ccc4c(-c5ccccc5)cc(-c5ccccc5)c5ccc2c3c54)cc1,10.1002/cptc.201800053,2d,18,780,40.7,0.163870265,-0.1654,51.979,6.417099249590302,0.24469212713224356,0.8772954010574505,0,0,0.010507570261580418,610.7120000000001,0.07272727272727272,7.377758908
474,530,CN(C)c1ccc(C#Cc2cc(C#Cc3ccc(N(C)C)cc3)c3ccc4c(-c5ccccc5)cc(-c5ccccc5)c5ccc2c3c54)cc1,CAN:CN(C)c1ccc(C#Cc2cc(C#Cc3ccc(N(C)C)cc3)c3ccc4c(-c5ccccc5)cc(-c5ccccc5)c5ccc2c3c54)cc1,10.1002/cptc.201800053,2e,16,780,40.7,0.065211862,0.0161,51.979,6.706355605973378,0.24642069149704454,0.8812686997820618,0,0,0.010465108696492637,640.8300000000002,0.03508771929824561,7.783224016
475,533,CN(C)c1ccc(/C=C/C2=CC(/C=C/c3ccc(N(C)C)cc3)=[O+][B-](F)(F)O2)cc1,CAN:CN(C)c1ccc(/C=C/C2=CC(/C=C/c3ccc(N(C)C)cc3)=[O+][B-](F)(F)O2)cc1,10.1002/chem.201504903,1,16,950,40.7,0.444751932,-0.4309,38.639,6.25694688818378,0.7734896576842939,0.9966134369400087,0,2,0.015250691340116895,410.2730000000001,0.25,6.802394763
476,534,CN(C)c1ccc(/C=C/C2=C3CCC/C(=C\c4ccc(N(C)C)cc4)C3=[O+][B-](F)(F)O2)cc1,CAN:CN(C)c1ccc(/C=C/C2=C3CCC/C(=C\c4ccc(N(C)C)cc4)C3=[O+][B-](F)(F)O2)cc1,10.1002/chem.201504903,2,16,920,40.7,0.468575558,-0.4309,38.639,6.04808044522963,0.7729931650785905,0.9965967586931346,0,2,0.013430091276396015,450.3380000000001,0.3611111111111111,7.803843304
477,535,CCCOc1cc(N(CC)CC)ccc1/C=C/C1=CC(/C=C/c2ccc(N(CC)CC)cc2OCCC)=[O+][B-](F)(F)O1,CAN:CCCOc1cc(N(CC)CC)ccc1/C=C/C1=CC(/C=C/c2ccc(N(CC)CC)cc2OCCC)=[O+][B-](F)(F)O1,10.1002/chem.201504903,3,16,900,40.7,0.444756615,-0.4309,39.142,6.787505326393155,0.6808599759669689,0.9926633678196275,0,2,0.011651549549976995,582.5410000000005,0.18181818181818182,7.649692624
478,536,CCCOc1c(/C=C/C2=CC(/C=C/c3cc4c5c(c3OCCC)CCCN5CCC4)=[O+][B-](F)(F)O2)cc2c3c1CCCN3CCC2,CAN:CCCOc1c(/C=C/C2=CC(/C=C/c3cc4c5c(c3OCCC)CCCN5CCC4)=[O+][B-](F)(F)O2)cc2c3c1CCCN3CCC2,10.1002/chem.201504903,4,16,980,40.7,0.44475662,-0.4309,39.46,6.16130617299444,0.44230129819090563,0.9703372571254443,0,2,0.009770778202771143,630.5849999999999,0.5,8.411832676
479,537,COc1ccc(/C=C/C2=CC(/C=C/c3ccc(OC)cc3)=[O+][B-](F)(F)O2)cc1,CAN:COc1ccc(/C=C/C2=CC(/C=C/c3ccc(OC)cc3)=[O+][B-](F)(F)O2)cc1,10.1002/chem.201504903,5,16,770,40.7,0.444751932,-0.4309,33.587,5.871328765552886,0.7393698230072254,0.9953773298967725,0,2,0.01528247641266593,384.187,0.26666666666666666,5.043425117
480,538,CSc1ccc(/C=C/C2=CC(/C=C/c3ccc(SC)cc3)=[O+][B-](F)(F)O2)cc1,CAN:CSc1ccc(/C=C/C2=CC(/C=C/c3ccc(SC)cc3)=[O+][B-](F)(F)O2)cc1,10.1002/chem.201504903,6,16,820,40.7,0.444751932,-0.4309,34.991,6.317971882247398,0.7809497111759346,0.9968532048698927,0,2,0.015175649393013111,416.32300000000004,0.26666666666666666,5.799092654
481,539,COCCOCCOc1ccc(/C=C/C2=CC(/C=C/c3ccc(OCCOCCOC)cc3)=[O+][B-](F)(F)O2)cc1,CAN:COCCOCCOc1ccc(/C=C/C2=CC(/C=C/c3ccc(OCCOCCOC)cc3)=[O+][B-](F)(F)O2)cc1,10.1002/chem.201504903,7,16,770,40.7,0.444751932,-0.4309,33.587,8.92045541086811,0.8385518423747929,0.9983640179247087,0,2,0.015918043056586652,560.3990000000005,0.19047619047619047,5.075173815
482,540,CC(C)CC1=CC(/C=C/c2ccc(N(C)C)cc2)=[O+][B-](F)(F)O1,CAN:CC(C)CC1=CC(/C=C/c2ccc(N(C)C)cc2)=[O+][B-](F)(F)O1,10.1002/chem.201504903,M1,10,980,40.7,0.416061171,-0.4309,33.801,4.776980029561906,0.7247372987484245,0.9947691034988573,0,1,0.014873402836955147,321.176,0.2916666666666667,5.187385806
483,541,CSc1ccc(/C=C/C2=[O+][B-](F)(F)OC(CC(C)C)=C2)cc1,CAN:CSc1ccc(/C=C/C2=[O+][B-](F)(F)OC(CC(C)C)=C2)cc1,10.1002/chem.201504903,M6,10,850,40.7,0.416061171,-0.4309,34.991,4.800700196864594,0.7262639742159896,0.9948352773854577,0,1,0.014807789602328786,324.20099999999996,0.30434782608695654,4.143134726
484,542,CCC(=O)c1ccc2cc(N(C)C)ccc2c1,CAN:CCC(=O)c1ccc2cc(N(C)C)ccc2c1,10.1002/anie.201502157,prodan,8,720,33.9,0.180222945,-0.1654,38.025,3.609312547607111,0.7055237499731644,0.9939018895619187,0,0,0.015878580719498787,227.307,0.05555555555555555,4.700480366
485,543,O=c1cc(C(F)(F)F)c2cc3c4c(c2o1)CCCN4CCC3,CAN:O=c1cc(C(F)(F)F)c2cc3c4c(c2o1)CCCN4CCC3,10.1002/anie.201502157,C153,6,820,33.9,0.621023026,-0.6398,27.342,3.2499634806101327,0.3369882903470256,0.9497994246229713,0,0,0.010507921382438097,309.2870000000001,0.4,3.871201011
486,544,CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,CAN:CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,10.1039/d0pp00076k,NR,10,1050,55.4,0.539439877,-0.6398,33.035,4.1514298249539845,0.632231580441202,0.9897667642917788,0,0,0.013039393123080835,318.37600000000003,0.07407407407407407,4.605170186
487,545,CCN(CC)c1ccc2nc3c4cc(C(F)(F)F)ccc4c(=O)cc-3oc2c1,CAN:CCN(CC)c1ccc2nc3c4cc(C(F)(F)F)ccc4c(=O)cc-3oc2c1,10.1039/d0pp00076k,1,10,1050,55.4,0.540091856,-0.6398,33.194,4.594885635385836,0.5525282587127706,0.983396308663331,0,0,0.01189235695917115,386.3730000000001,0.06451612903225806,5.459585514
488,546,CCN(CC)c1ccc2nc3c4cccc(C(F)(F)F)c4c(=O)cc-3oc2c1,CAN:CCN(CC)c1ccc2nc3c4cccc(C(F)(F)F)c4c(=O)cc-3oc2c1,10.1039/d0pp00076k,2,10,1050,55.4,0.620271764,-0.6398,33.194,4.635644808875363,0.704689423451794,0.9938738820619394,0,0,0.01199784873393162,386.3730000000001,0.06451612903225806,5.247024072
489,547,CCN(CC)c1ccc2nc3c4ccc(C(F)(F)F)cc4c(=O)cc-3oc2c1,CAN:CCN(CC)c1ccc2nc3c4ccc(C(F)(F)F)cc4c(=O)cc-3oc2c1,10.1039/d0pp00076k,3,10,1050,55.4,0.540091944,-0.6398,33.194,4.826035407953929,0.7140207220877198,0.9943053381887764,0,0,0.01249061245986114,386.3730000000001,0.06451612903225806,4.905274778
490,548,CCN(CC)c1ccc2nc3c4ccc(F)cc4c(=O)cc-3oc2c1,CAN:CCN(CC)c1ccc2nc3c4ccc(F)cc4c(=O)cc-3oc2c1,10.1039/d0pp00076k,4,11,1050,55.4,0.602698707,-0.6398,33.035,4.359944032151795,0.6654568344808043,0.991821859508827,0,0,0.01296190468760753,336.36600000000004,0.07142857142857142,4.624972813
491,549,CCN(CC)c1ccc2nc3c4ccc(Br)cc4c(=O)cc-3oc2c1,CAN:CCN(CC)c1ccc2nc3c4ccc(Br)cc4c(=O)cc-3oc2c1,10.1039/d0pp00076k,5,11,1050,55.4,0.540684467,-0.6398,33.035,4.868783849266984,0.7479187852458099,0.9957097053799356,0,0,0.01225554242248883,397.27200000000016,0.07142857142857142,4.882801923
492,550,CCC(CC)N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CC)CC)C5=O,CAN:CCC(CC)N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CC)CC)C5=O,10.1039/C2CC31261A,PBI1,11,770,37.4,0.531871101,-0.597,58.536,5.453609733472056,0.7060009297499413,0.9938884137023621,0,0,0.01027772911416003,530.6240000000004,0.2608695652173913,6.272877007
493,551,CCCCCCC1(CCCCCC)c2cc3c(cc2-c2c1c1c(c4c2C(CCCCCC)(CCCCCC)c2cc5c(cc2-4)c2cc4c(=O)n(C(CC)CC)c(=O)c6ccc7c8ccc9c(=O)n(C(CC)CC)c(=O)c%10cc5c(c8c9%10)c2c7c64)C(CCCCCC)(CCCCCC)c2cc4c(cc2-1)c1cc2c(=O)n(C(CC)CC)c(=O)c5ccc6c7ccc8c(=O)n(C(CC)CC)c(=O)c9cc4c(c7c89)c1c6c52)c1cc2c4c(ccc5c6ccc7c8c(cc3c(c86)c1c45)CN(C)C7=O)C(=O)N(C(CC)CC)C2=O,CAN:CCCCCCC1(CCCCCC)c2cc3c(cc2-c2c1c1c(c4c2C(CCCCCC)(CCCCCC)c2cc5c(cc2-4)c2cc4c(=O)n(C(CC)CC)c(=O)c6ccc7c8ccc9c(=O)n(C(CC)CC)c(=O)c%10cc5c(c8c9%10)c2c7c64)C(CCCCCC)(CCCCCC)c2cc4c(cc2-1)c1cc2c(=O)n(C(CC)CC)c(=O)c5ccc6c7ccc8c(=O)n(C(CC)CC)c(=O)c9cc4c(c7c89)c1c6c52)c1cc2c4c(ccc5c6ccc7c8c(cc3c(c86)c1c45)CN(C)C7=O)C(=O)N(C(CC)CC)C2=O,10.1039/C2CC31261A,Tr-PBI1,23,980,37.4,0.628839047,-1.9611,63.198,8.919106067334996,0.14765208138242913,0.8258257677433486,0,0,0.0037839351895148214,2357.0979999999972,0.7019230769230769,9.323669057
494,552,CCCCNc1ccc2c3c(cccc13)C(=O)N(CCCC)C2=O,CAN:CCCCNc1ccc2c3c(cccc13)C(=O)N(CCCC)C2=O,10.1002/asia.201301334,1,6,840,43.2,0.533065585,-0.597,39.841,4.255169038978327,0.5719592109129084,0.9851897125451338,0,0,0.01311607353025154,324.4240000000001,0.23076923076923078,2.833213344
495,553,CCC1=C(C)C2C(c3ccccc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CAN:CCC1=C(C)C2C(c3ccccc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,10.1002/asia.201301334,2,3,840,43.2,-0.14856744,0.4522,20.259,3.5400611161029305,0.1825165880114562,0.8924894413926372,2,0,0.00925973397322814,382.307,0.2903225806451613,2.302585093
496,554,CCCCNc1ccc2c3c(cccc13)C(=O)N(Cc1ccc(C3c4c(C)c(CC)c(C)n4[B-](F)(F)[N+]4=C(C)C(CC)=C(C)C34)cc1)C2=O,CAN:CCCCNc1ccc2c3c(cccc13)C(=O)N(Cc1ccc(C3c4c(C)c(CC)c(C)n4[B-](F)(F)[N+]4=C(C)C(CC)=C(C)C34)cc1)C2=O,10.1002/asia.201301334,3,6,840,43.2,0.533730071,-0.597,39.841,5.356706008726857,0.49532178923374093,0.9765463889174569,2,0,0.008083958880357569,662.634,0.2909090909090909,3.295836866
